iso,year,meantmp,meanpre,meantmx,meanwet,sdtmp,sdpre,sdtmx,sdwet,nation,longrunmean_tmp,longrunsd_tmp,longrunmean_pre,longrunsd_pre,longrunmean_tmx,longrunsd_tmx,longrunmean_wet,longrunsd_wet,dev_tmp,dev_pre,dev_tmx,dev_wet,ano_tmp,ano_pre,ano_tmx,ano_wet
MEX,2006,21.983333587646484,66.94166564941406,29.683332443237305,5.383333206176758,3.687283515930176,58.98652267456055,3.268259048461914,3.9908607006073,114,21.039623260498047,0.4015393853187561,60.35393142700195,5.912946701049805,28.547563552856445,0.4926120638847351,5.133490562438965,0.3216771185398102,0.95269775390625,6.650474548339844,1.1465873718261719,0.25222206115722656,2.3726134300231934,1.1247310638427734,2.327566623687744,0.7840845584869385
MEX,2007,21.616666793823242,64.491668701171875,29.09166717529297,5.2833333015441895,3.7253024578094482,58.07974624633789,3.538221836090088,3.80067777633667,114,21.045015335083008,0.403515487909317,60.392601013183594,5.898568153381348,28.552648544311523,0.4930964708328247,5.134891033172607,0.3204837143421173,0.5770435333251953,4.137737274169922,0.5441036224365234,0.1498427391052246,1.4300405979156494,0.7014816403388977,1.1034425497055054,0.4675517976284027
MEX,2008,21.59166717529297,64.80833435058594,29.225000381469727,5.0916666984558105,3.590000867843628,66.81829071044922,3.257473945617676,4.31202507019043,114,21.050077438354492,0.4050554931163788,60.43348693847656,5.886296272277832,28.558874130249023,0.49503281712532043,5.134490489959717,0.3190097212791443,0.5466518402099609,4.415733337402344,0.6723518371582031,-0.043224334716796875,1.3495726585388184,0.7501717805862427,1.358196496963501,-0.1354953497648239
MEX,2009,22.058332443237305,55.59166717529297,29.774999618530273,5.050000190734863,3.8695685863494873,46.653079986572266,3.5977582931518555,3.2842600345611572,114,21.059328079223633,0.41458073258399963,60.389068603515625,5.877306938171387,28.570030212402344,0.5063170194625854,5.133715629577637,0.3176325261592865,1.0082550048828125,-4.841819763183594,1.21612548828125,-0.08449029922485352,2.4319870471954346,-0.8238160610198975,2.4019052982330322,-0.2660001516342163
MEX,2010,21.316665649414062,67.70833587646484,28.96666717529297,5.166666507720947,4.163659572601318,76.14115142822266,3.7168736457824707,4.343717098236084,114,21.06166648864746,0.41340339183807373,60.455604553222656,5.89176082611084,28.573637008666992,0.5054059624671936,5.134015083312988,0.3161877393722534,0.2573375701904297,7.319267272949219,0.396636962890625,0.03295087814331055,0.6224853992462158,1.242288589477539,0.7847888469696045,0.10421301424503326
MEX,2011,22.04166603088379,56.95000076293945,30.149999618530273,4.650000095367432,4.242310523986816,56.67830276489258,3.966564655303955,3.8161141872406006,114,21.07049560546875,0.4219015836715698,60.42402267456055,5.874350070953369,28.58783721923828,0.5248807072639465,5.129654407501221,0.318082332611084,0.9799995422363281,-3.505603790283203,1.5763626098632812,-0.48401498794555664,2.322815418243408,-0.5967645645141602,3.0032777786254883,-1.5216656923294067
MEX,2012,22.16666603088379,58.625,29.899999618530273,5.058333396911621,3.6469995975494385,50.25938415527344,3.292691469192505,3.4550249576568604,114,21.08028221130371,0.4325804114341736,60.407962799072266,5.85029935836792,28.59955406188965,0.537020206451416,5.1290178298950195,0.3167179822921753,1.096170425415039,-1.7990226745605469,1.3121623992919922,-0.07132101058959961,2.534026861190796,-0.30750951170921326,2.443413496017456,-0.225187748670578
MEX,2013,21.70833396911621,76.883331298828125,29.20833396911621,5.766666412353516,3.786929130554199,69.6712417602539,3.7093145847320557,4.098410606384277,114,21.085840225219727,0.4346788823604584,60.55376052856445,6.0268168449401855,28.60494041442871,0.5376760363578796,5.134660720825195,0.32095614075660706,0.6280517578125,16.47536849975586,0.6087799072265625,0.6376485824584961,1.4448637962341309,2.7336766719818115,1.1322429180145264,1.9867156744003296
MEX,2014,21.950000762939453,71.76667022705078,29.566667556762695,5.599999904632568,3.7161810398101807,62.773536682128906,3.486945629119873,3.916863203048706,114,21.093421936035156,0.440254807472229,60.65211868286133,6.091302871704102,28.61337661743164,0.5428171753883362,5.138742446899414,0.3224914073944092,0.8641605377197266,11.212909698486328,0.9617271423339844,0.46533918380737305,1.9628645181655884,1.840806484222412,1.771733045578003,1.4429506063461304
MEX,2015,22.108333587646484,61.733333587646484,29.475000381469727,5.583333492279053,3.766710042953491,38.03372573852539,3.6322104930877686,2.8200042247772217,114,21.10224723815918,0.44842058420181274,60.661521911621094,6.065365791320801,28.620868682861328,0.5463711619377136,5.142608642578125,0.3237394392490387,1.0149116516113281,1.0812149047851562,0.8616237640380859,0.44459104537963867,2.26330304145813,0.1782604604959488,1.576993465423584,1.3732990026474
MHL,1970,27.608333587646484,161.88333129882812,29.983333587646484,14.975000381469727,0.2678476870059967,98.01761627197266,0.36390167474746704,3.826017141342163,115,27.531667709350586,0.2015470415353775,223.7276153564453,20.313379287719727,30.20059585571289,0.2502829134464264,18.484880447387695,0.8402301669120789,0.077777862548828125,-62.74058532714844,-0.22040939331054688,-3.560749053955078,0.3859042525291443,-3.0886335372924805,-0.880640983581543,-4.237825870513916
MHL,1971,27.058334350585938,271.191650390625,29.541667938232422,20.274999618530273,0.18809235095977783,134.09178161621094,0.2065228521823883,3.9006118774414062,115,27.524999618530273,0.2078375518321991,224.39613342285156,20.93964385986328,30.191314697265625,0.26050323247909546,18.510093688964844,0.8608341217041016,-0.47333335876464844,47.46403503417969,-0.65892791748046875,1.7901191711425781,-2.2774198055267334,2.266706943511963,-2.529442310333252,2.079516887664795
MHL,1972,27.366666793823242,285.7166748046875,29.774999618530273,21.049999237060547,0.28709620237350464,118.92488098144531,0.4070400595664978,4.430985927581787,115,27.52280044555664,0.20721061527729034,225.247802734375,22.01177406311035,30.185531616210938,0.263274222612381,18.54537010192871,0.9056473970413208,-0.15833282470703125,61.32054138183594,-0.41631507873535156,2.539905548095703,-0.7641153931617737,2.78580641746521,-1.5812983512878418,2.8045191764831543
MHL,1973,27.441665649414062,185.49166870117188,29.799999237060547,16.83333396911621,0.23143167793750763,83.1382064819336,0.295419305562973,4.2474236488342285,115,27.521690368652344,0.20598562061786652,224.7032012939453,22.34815788269043,30.18025016784668,0.2653050124645233,18.52191734313965,0.9213886857032776,-0.081134796142578125,-39.756134033203125,-0.3855323791503906,-1.7120361328125,-0.3938857316970825,-1.7789446115493774,-1.4531666040420532,-1.8581041097640991
MHL,1974,27.25,269.0083312988281,29.691665649414062,20.66666603088379,0.21532215178012848,63.520938873291016,0.21933095157146454,3.067819356918335,115,27.51801872253418,0.20699359476566315,225.30191040039062,22.78430938720703,30.173648834228516,0.2695337235927582,18.550901412963867,0.9484139680862427,-0.27169036865234375,44.30513000488281,-0.4885845184326172,2.1447486877441406,-1.3125544786453247,1.9445456266403198,-1.8127027750015259,2.2614057064056396
MHL,1975,27.008333206176758,234.1750030517578,29.433332443237305,18.575000762939453,0.31754255294799805,110.56183624267578,0.21033886075019836,2.9646782875061035,115,27.51122283935547,0.21384821832180023,225.42022705078125,22.65302085876465,30.16377830505371,0.2810235917568207,18.55122184753418,0.9419880509376526,-0.5096855163574219,8.8730926513671875,-0.7403163909912109,0.024099349975585938,-2.3833985328674316,0.3916957676410675,-2.634356737136841,0.025583498179912567
MHL,1976,27.008333206176758,245.0333251953125,29.808334350585938,19.84166717529297,0.3088344633579254,78.296051025390625,0.4252449870109558,4.399887561798096,115,27.504606246948242,0.22011114656925201,225.67828369140625,22.613683700561523,30.159101486206055,0.2821057140827179,18.568201065063477,0.9473233222961426,-0.5028896331787109,19.61309814453125,-0.35544395446777344,1.290445327758789,-2.28470778465271,0.8673110604286194,-1.2599672079086304,1.3622015714645386
MHL,1977,27.5,204.03334045410156,30.475000381469727,16.983333587646484,0.34112128615379333,105.4010009765625,0.5770222544670105,4.702578544616699,115,27.504545211791992,0.21865887939929962,225.39718627929688,22.599435806274414,30.163204193115234,0.28254643082618713,18.547618865966797,0.9582453370094299,-0.0046062469482421875,-21.644943237304688,0.3158988952636719,-1.5848674774169922,-0.021065903827548027,-0.957764744758606,1.1180424690246582,-1.6539266109466553
MHL,1978,27.441665649414062,242.49166870117188,30.433332443237305,19.183332443237305,0.23915895819664001,88.89160919189453,0.3200376629829407,2.570756435394287,115,27.503740310668945,0.2173510193824768,225.61634826660156,22.535484313964844,30.16666603088379,0.28236716985702515,18.555768966674805,0.9547199606895447,-0.06287956237792969,17.094482421875,0.2701282501220703,0.6357135772705078,-0.2892996072769165,0.758558452129364,0.9566560387611389,0.6658639311790466
MHL,1979,27.575000762939453,215.48333740234375,30.516666412353516,18.149999618530273,0.3695819675922394,88.827880859375,0.47641366720199585,3.348405122756958,115,27.504642486572266,0.2161020189523697,225.4880828857422,22.419565200805664,30.171096801757812,0.28330135345458984,18.55063247680664,0.9496781826019287,0.07126045227050781,-10.133010864257812,0.35000038146972656,-0.40576934814453125,0.3297537565231323,-0.45197176933288574,1.235434889793396,-0.42727038264274597
